step: 20, lr: 0.000998, cost: 1.5239, recon: 1.5239, train_time_taken: 80.0586
step: 6100, lr: 0.000548, cost: 0.1099, recon: 0.1099, train_time_taken: 72.0917
step: 6120, lr: 0.000547, cost: 0.0567, recon: 0.0567, train_time_taken: 78.0301
step: 6140, lr: 0.000546, cost: 0.0557, recon: 0.0557, train_time_taken: 75.8528
step: 6160, lr: 0.000545, cost: 0.1079, recon: 0.1079, train_time_taken: 72.3144
step: 6180, lr: 0.000544, cost: 0.0939, recon: 0.0939, train_time_taken: 75.1861
step: 6200, lr: 0.000543, cost: 0.0798, recon: 0.0798, train_time_taken: 73.5180
step: 6220, lr: 0.000541, cost: 0.1534, recon: 0.1534, train_time_taken: 72.8306
step: 6240, lr: 0.000540, cost: 0.0603, recon: 0.0603, train_time_taken: 72.5710
step: 6260, lr: 0.000539, cost: 0.0923, recon: 0.0923, train_time_taken: 78.9823
step: 6280, lr: 0.000538, cost: 0.0910, recon: 0.0910, train_time_taken: 73.2364
step: 6300, lr: 0.000537, cost: 0.0766, recon: 0.0766, train_time_taken: 71.1953
step: 6320, lr: 0.000536, cost: 0.1044, recon: 0.1044, train_time_taken: 71.6889
step: 6340, lr: 0.000535, cost: 0.1041, recon: 0.1041, train_time_taken: 73.2833
step: 6360, lr: 0.000534, cost: 0.0986, recon: 0.0986, train_time_taken: 72.7169
step: 6380, lr: 0.000533, cost: 0.0847, recon: 0.0847, train_time_taken: 76.5216
step: 6400, lr: 0.000532, cost: 0.0771, recon: 0.0771, train_time_taken: 76.3815
step: 6420, lr: 0.000531, cost: 0.1024, recon: 0.1024, train_time_taken: 71.4509
step: 6440, lr: 0.000530, cost: 0.0656, recon: 0.0656, train_time_taken: 74.6865
step: 6460, lr: 0.000529, cost: 0.1177, recon: 0.1177, train_time_taken: 71.0987
step: 6480, lr: 0.000528, cost: 0.1088, recon: 0.1088, train_time_taken: 71.3616
step: 6500, lr: 0.000527, cost: 0.0433, recon: 0.0433, train_time_taken: 77.9473
step: 6520, lr: 0.000526, cost: 0.1076, recon: 0.1076, train_time_taken: 69.0885
step: 6540, lr: 0.000525, cost: 0.0579, recon: 0.0579, train_time_taken: 68.5099
step: 6560, lr: 0.000524, cost: 0.1252, recon: 0.1252, train_time_taken: 73.1855
step: 6580, lr: 0.000523, cost: 0.0705, recon: 0.0705, train_time_taken: 70.2871
step: 6600, lr: 0.000522, cost: 0.0718, recon: 0.0718, train_time_taken: 68.7569
step: 6620, lr: 0.000521, cost: 0.0564, recon: 0.0564, train_time_taken: 72.7710
step: 6640, lr: 0.000520, cost: 0.0599, recon: 0.0599, train_time_taken: 74.4018
step: 6660, lr: 0.000519, cost: 0.0640, recon: 0.0640, train_time_taken: 69.3128
step: 6680, lr: 0.000518, cost: 0.1056, recon: 0.1056, train_time_taken: 71.8133
step: 6700, lr: 0.000517, cost: 0.1095, recon: 0.1095, train_time_taken: 72.0686
step: 6720, lr: 0.000516, cost: 0.1346, recon: 0.1346, train_time_taken: 68.9494
step: 6740, lr: 0.000515, cost: 0.0686, recon: 0.0686, train_time_taken: 70.7676
step: 6760, lr: 0.000514, cost: 0.0527, recon: 0.0527, train_time_taken: 72.0815
step: 6780, lr: 0.000513, cost: 0.1092, recon: 0.1092, train_time_taken: 70.5421
step: 6800, lr: 0.000512, cost: 0.0971, recon: 0.0971, train_time_taken: 70.1733
step: 6820, lr: 0.000511, cost: 0.0810, recon: 0.0810, train_time_taken: 71.5094
step: 6840, lr: 0.000510, cost: 0.0150, recon: 0.0150, train_time_taken: 71.4273
step: 6860, lr: 0.000509, cost: 0.0821, recon: 0.0821, train_time_taken: 72.6853
step: 6880, lr: 0.000508, cost: 0.0890, recon: 0.0890, train_time_taken: 72.6838
step: 6900, lr: 0.000507, cost: 0.0933, recon: 0.0933, train_time_taken: 70.7786
step: 6920, lr: 0.000506, cost: 0.0679, recon: 0.0679, train_time_taken: 72.6301
step: 6940, lr: 0.000505, cost: 0.0824, recon: 0.0824, train_time_taken: 69.8988
step: 6960, lr: 0.000504, cost: 0.0734, recon: 0.0734, train_time_taken: 71.1320
step: 6980, lr: 0.000503, cost: 0.0618, recon: 0.0618, train_time_taken: 70.0449
step: 7000, lr: 0.000502, cost: 0.0610, recon: 0.0610, train_time_taken: 67.4459
step: 7020, lr: 0.000501, cost: 0.0762, recon: 0.0762, train_time_taken: 68.5506
step: 7040, lr: 0.000500, cost: 0.0951, recon: 0.0951, train_time_taken: 68.0957
step: 7060, lr: 0.000499, cost: 0.0618, recon: 0.0618, train_time_taken: 68.8616
step: 7080, lr: 0.000498, cost: 0.0422, recon: 0.0422, train_time_taken: 69.7729
step: 7100, lr: 0.000497, cost: 0.0633, recon: 0.0633, train_time_taken: 69.0329
step: 7120, lr: 0.000496, cost: 0.0659, recon: 0.0659, train_time_taken: 68.2760
step: 7140, lr: 0.000495, cost: 0.0646, recon: 0.0646, train_time_taken: 67.4319
step: 7160, lr: 0.000494, cost: 0.1011, recon: 0.1011, train_time_taken: 69.8990
step: 7180, lr: 0.000493, cost: 0.0614, recon: 0.0614, train_time_taken: 70.6141
step: 7200, lr: 0.000492, cost: 0.0690, recon: 0.0690, train_time_taken: 66.9855
step: 7220, lr: 0.000491, cost: 0.1116, recon: 0.1116, train_time_taken: 71.5274
step: 7240, lr: 0.000490, cost: 0.0599, recon: 0.0599, train_time_taken: 72.0644
step: 7260, lr: 0.000489, cost: 0.0454, recon: 0.0454, train_time_taken: 67.6953
step: 7280, lr: 0.000488, cost: 0.1033, recon: 0.1033, train_time_taken: 70.1738
step: 7300, lr: 0.000487, cost: 0.0362, recon: 0.0362, train_time_taken: 66.7450
step: 7320, lr: 0.000486, cost: 0.0330, recon: 0.0330, train_time_taken: 67.4004
step: 7340, lr: 0.000485, cost: 0.1006, recon: 0.1006, train_time_taken: 68.7696
step: 7360, lr: 0.000484, cost: 0.0214, recon: 0.0214, train_time_taken: 69.1712
step: 7380, lr: 0.000483, cost: 0.1526, recon: 0.1526, train_time_taken: 66.6969
step: 7400, lr: 0.000482, cost: 0.0828, recon: 0.0828, train_time_taken: 67.6545
step: 7420, lr: 0.000481, cost: 0.0441, recon: 0.0441, train_time_taken: 73.4964
step: 7440, lr: 0.000480, cost: 0.0306, recon: 0.0306, train_time_taken: 66.7676
step: 7460, lr: 0.000479, cost: 0.0165, recon: 0.0165, train_time_taken: 66.9536
step: 7480, lr: 0.000479, cost: 0.0788, recon: 0.0788, train_time_taken: 70.3632
step: 7500, lr: 0.000478, cost: 0.0475, recon: 0.0475, train_time_taken: 69.5164
step: 7520, lr: 0.000477, cost: 0.0730, recon: 0.0730, train_time_taken: 65.6679
step: 7540, lr: 0.000476, cost: 0.0735, recon: 0.0735, train_time_taken: 64.0712
step: 7560, lr: 0.000475, cost: 0.0950, recon: 0.0950, train_time_taken: 68.4623
step: 7580, lr: 0.000474, cost: 0.0734, recon: 0.0734, train_time_taken: 68.3507
step: 7600, lr: 0.000473, cost: -0.0020, recon: -0.0020, train_time_taken: 70.6338
step: 7620, lr: 0.000472, cost: 0.0572, recon: 0.0572, train_time_taken: 68.4958
step: 7640, lr: 0.000471, cost: 0.0970, recon: 0.0970, train_time_taken: 66.6923
step: 7660, lr: 0.000470, cost: 0.0989, recon: 0.0989, train_time_taken: 69.2210
step: 7680, lr: 0.000469, cost: 0.0940, recon: 0.0940, train_time_taken: 72.0678
step: 7700, lr: 0.000468, cost: 0.1027, recon: 0.1027, train_time_taken: 66.8286
step: 7720, lr: 0.000467, cost: 0.0752, recon: 0.0752, train_time_taken: 65.8245
step: 7740, lr: 0.000467, cost: 0.0624, recon: 0.0624, train_time_taken: 68.9756
step: 7760, lr: 0.000466, cost: 0.0897, recon: 0.0897, train_time_taken: 65.2696
step: 7780, lr: 0.000465, cost: 0.0605, recon: 0.0605, train_time_taken: 70.1587
step: 7800, lr: 0.000464, cost: 0.0660, recon: 0.0660, train_time_taken: 67.4127
step: 7820, lr: 0.000463, cost: 0.1214, recon: 0.1214, train_time_taken: 68.1369
step: 7840, lr: 0.000462, cost: 0.1023, recon: 0.1023, train_time_taken: 66.7718
step: 7860, lr: 0.000461, cost: 0.0664, recon: 0.0664, train_time_taken: 69.3096
step: 7880, lr: 0.000460, cost: 0.0719, recon: 0.0719, train_time_taken: 68.5564
step: 7900, lr: 0.000459, cost: 0.0664, recon: 0.0664, train_time_taken: 66.3354
step: 7920, lr: 0.000458, cost: 0.0721, recon: 0.0721, train_time_taken: 68.8513
step: 7940, lr: 0.000457, cost: 0.0577, recon: 0.0577, train_time_taken: 69.0983
step: 7960, lr: 0.000457, cost: 0.0970, recon: 0.0970, train_time_taken: 67.3431
step: 7980, lr: 0.000456, cost: 0.0568, recon: 0.0568, train_time_taken: 68.5038
step: 8000, lr: 0.000455, cost: 0.0957, recon: 0.0957, train_time_taken: 65.5736
step: 8020, lr: 0.000454, cost: 0.0714, recon: 0.0714, train_time_taken: 66.0535
step: 8040, lr: 0.000453, cost: 0.0515, recon: 0.0515, train_time_taken: 65.6930
step: 8060, lr: 0.000452, cost: 0.0663, recon: 0.0663, train_time_taken: 66.8134
step: 8080, lr: 0.000451, cost: 0.0490, recon: 0.0490, train_time_taken: 63.3721
step: 8100, lr: 0.000450, cost: 0.1023, recon: 0.1023, train_time_taken: 64.3636
step: 8120, lr: 0.000450, cost: 0.0590, recon: 0.0590, train_time_taken: 63.7242
step: 8140, lr: 0.000449, cost: 0.0887, recon: 0.0887, train_time_taken: 66.1126
step: 8160, lr: 0.000448, cost: 0.1240, recon: 0.1240, train_time_taken: 62.6474
step: 8180, lr: 0.000447, cost: 0.0276, recon: 0.0276, train_time_taken: 63.2041
step: 8200, lr: 0.000446, cost: 0.0697, recon: 0.0697, train_time_taken: 65.1487
step: 8220, lr: 0.000445, cost: 0.0723, recon: 0.0723, train_time_taken: 62.4833
step: 8240, lr: 0.000444, cost: 0.0931, recon: 0.0931, train_time_taken: 61.3908
step: 8260, lr: 0.000443, cost: 0.1007, recon: 0.1007, train_time_taken: 66.0218
step: 8280, lr: 0.000443, cost: 0.0384, recon: 0.0384, train_time_taken: 64.2738
step: 8300, lr: 0.000442, cost: 0.0624, recon: 0.0624, train_time_taken: 61.5258
step: 8320, lr: 0.000441, cost: 0.0350, recon: 0.0350, train_time_taken: 66.7327
step: 8340, lr: 0.000440, cost: 0.0738, recon: 0.0738, train_time_taken: 65.5941
step: 8360, lr: 0.000439, cost: 0.0811, recon: 0.0811, train_time_taken: 65.3641
step: 8380, lr: 0.000438, cost: 0.0722, recon: 0.0722, train_time_taken: 67.8563
step: 8400, lr: 0.000437, cost: 0.0386, recon: 0.0386, train_time_taken: 65.3861
step: 8420, lr: 0.000437, cost: 0.0614, recon: 0.0614, train_time_taken: 62.7259
step: 8440, lr: 0.000436, cost: 0.0307, recon: 0.0307, train_time_taken: 62.1779
step: 8460, lr: 0.000435, cost: 0.0347, recon: 0.0347, train_time_taken: 66.3171
step: 8480, lr: 0.000434, cost: 0.0252, recon: 0.0252, train_time_taken: 64.2759
step: 8500, lr: 0.000433, cost: 0.0548, recon: 0.0548, train_time_taken: 66.6117
step: 8520, lr: 0.000432, cost: 0.0285, recon: 0.0285, train_time_taken: 63.1426
step: 8540, lr: 0.000431, cost: 0.0672, recon: 0.0672, train_time_taken: 63.8108
step: 8560, lr: 0.000431, cost: 0.0894, recon: 0.0894, train_time_taken: 63.0890
step: 8580, lr: 0.000430, cost: 0.0471, recon: 0.0471, train_time_taken: 61.1216
step: 8600, lr: 0.000429, cost: 0.0656, recon: 0.0656, train_time_taken: 63.1915
step: 8620, lr: 0.000428, cost: 0.0238, recon: 0.0238, train_time_taken: 64.1225
step: 8640, lr: 0.000427, cost: 0.0817, recon: 0.0817, train_time_taken: 64.2130
step: 8660, lr: 0.000426, cost: 0.0584, recon: 0.0584, train_time_taken: 67.5497
step: 8680, lr: 0.000426, cost: 0.0608, recon: 0.0608, train_time_taken: 66.7946
step: 8700, lr: 0.000425, cost: 0.0182, recon: 0.0182, train_time_taken: 69.3283
step: 8720, lr: 0.000424, cost: 0.0832, recon: 0.0832, train_time_taken: 63.5666
step: 8740, lr: 0.000423, cost: 0.0700, recon: 0.0700, train_time_taken: 68.1904
step: 8760, lr: 0.000422, cost: 0.0440, recon: 0.0440, train_time_taken: 63.0521
step: 8780, lr: 0.000421, cost: 0.0928, recon: 0.0928, train_time_taken: 64.0715
step: 8800, lr: 0.000421, cost: 0.0484, recon: 0.0484, train_time_taken: 63.8008
step: 8820, lr: 0.000420, cost: 0.0580, recon: 0.0580, train_time_taken: 64.5264
step: 8840, lr: 0.000419, cost: -0.0067, recon: -0.0067, train_time_taken: 64.6509
step: 8860, lr: 0.000418, cost: 0.0659, recon: 0.0659, train_time_taken: 66.3589
step: 8880, lr: 0.000417, cost: 0.0440, recon: 0.0440, train_time_taken: 60.9694
step: 8900, lr: 0.000417, cost: 0.0331, recon: 0.0331, train_time_taken: 61.6596
step: 8920, lr: 0.000416, cost: 0.1275, recon: 0.1275, train_time_taken: 65.2729
step: 8940, lr: 0.000415, cost: 0.1128, recon: 0.1128, train_time_taken: 63.7008
step: 8960, lr: 0.000414, cost: 0.0760, recon: 0.0760, train_time_taken: 60.4905
step: 8980, lr: 0.000413, cost: 0.0582, recon: 0.0582, train_time_taken: 64.4781
step: 9000, lr: 0.000412, cost: 0.0626, recon: 0.0626, train_time_taken: 65.1342
step: 9020, lr: 0.000412, cost: 0.0498, recon: 0.0498, train_time_taken: 62.7272
step: 9040, lr: 0.000411, cost: 0.0340, recon: 0.0340, train_time_taken: 64.3123
step: 9060, lr: 0.000410, cost: 0.0447, recon: 0.0447, train_time_taken: 60.1456
step: 9080, lr: 0.000409, cost: 0.0301, recon: 0.0301, train_time_taken: 59.5468
step: 9100, lr: 0.000408, cost: 0.0373, recon: 0.0373, train_time_taken: 61.2659
step: 9120, lr: 0.000408, cost: 0.0710, recon: 0.0710, train_time_taken: 60.6751
step: 9140, lr: 0.000407, cost: 0.0772, recon: 0.0772, train_time_taken: 60.4853
step: 9160, lr: 0.000406, cost: 0.0955, recon: 0.0955, train_time_taken: 63.2745
step: 9180, lr: 0.000405, cost: 0.0536, recon: 0.0536, train_time_taken: 63.3443
step: 9200, lr: 0.000405, cost: 0.0740, recon: 0.0740, train_time_taken: 65.8145
step: 9220, lr: 0.000404, cost: 0.0262, recon: 0.0262, train_time_taken: 61.1626
step: 9240, lr: 0.000403, cost: 0.0951, recon: 0.0951, train_time_taken: 62.3845
step: 9260, lr: 0.000402, cost: 0.0514, recon: 0.0514, train_time_taken: 59.5061
step: 9280, lr: 0.000401, cost: 0.0753, recon: 0.0753, train_time_taken: 63.5614
step: 9300, lr: 0.000401, cost: 0.0966, recon: 0.0966, train_time_taken: 62.3948
step: 9320, lr: 0.000400, cost: 0.0437, recon: 0.0437, train_time_taken: 63.8716
step: 9340, lr: 0.000399, cost: 0.0568, recon: 0.0568, train_time_taken: 66.4971
step: 9360, lr: 0.000398, cost: 0.1093, recon: 0.1093, train_time_taken: 63.2784
step: 9380, lr: 0.000397, cost: 0.0268, recon: 0.0268, train_time_taken: 62.1712
step: 9400, lr: 0.000397, cost: 0.0560, recon: 0.0560, train_time_taken: 59.5051
step: 9420, lr: 0.000396, cost: 0.0819, recon: 0.0819, train_time_taken: 64.3422
step: 9440, lr: 0.000395, cost: 0.0699, recon: 0.0699, train_time_taken: 62.0400
step: 9460, lr: 0.000394, cost: 0.0063, recon: 0.0063, train_time_taken: 63.9291
step: 9480, lr: 0.000394, cost: 0.0631, recon: 0.0631, train_time_taken: 65.1084
step: 9500, lr: 0.000393, cost: 0.0311, recon: 0.0311, train_time_taken: 59.8667
step: 9520, lr: 0.000392, cost: 0.0534, recon: 0.0534, train_time_taken: 60.8695
step: 9540, lr: 0.000391, cost: 0.0249, recon: 0.0249, train_time_taken: 61.9277
step: 9560, lr: 0.000391, cost: -0.0244, recon: -0.0244, train_time_taken: 63.8202
step: 9580, lr: 0.000390, cost: 0.0374, recon: 0.0374, train_time_taken: 66.4462
step: 9600, lr: 0.000389, cost: 0.0477, recon: 0.0477, train_time_taken: 59.2049
step: 9620, lr: 0.000388, cost: 0.0697, recon: 0.0697, train_time_taken: 63.6488
step: 9640, lr: 0.000388, cost: 0.0346, recon: 0.0346, train_time_taken: 61.5222
step: 9660, lr: 0.000387, cost: 0.0447, recon: 0.0447, train_time_taken: 63.6755
step: 9680, lr: 0.000386, cost: -0.0014, recon: -0.0014, train_time_taken: 61.4628
step: 9700, lr: 0.000385, cost: 0.0591, recon: 0.0591, train_time_taken: 59.9161
step: 9720, lr: 0.000385, cost: 0.0415, recon: 0.0415, train_time_taken: 61.0787
step: 9740, lr: 0.000384, cost: 0.1006, recon: 0.1006, train_time_taken: 58.4046
step: 9760, lr: 0.000383, cost: 0.0411, recon: 0.0411, train_time_taken: 60.9138
step: 9780, lr: 0.000382, cost: 0.0534, recon: 0.0534, train_time_taken: 63.5954
step: 9800, lr: 0.000382, cost: 0.0483, recon: 0.0483, train_time_taken: 57.8714
step: 9820, lr: 0.000381, cost: 0.0587, recon: 0.0587, train_time_taken: 56.0992
step: 9840, lr: 0.000380, cost: 0.0465, recon: 0.0465, train_time_taken: 59.6352
step: 9860, lr: 0.000379, cost: 0.0200, recon: 0.0200, train_time_taken: 58.6580
step: 9880, lr: 0.000379, cost: 0.0118, recon: 0.0118, train_time_taken: 61.8547
step: 9900, lr: 0.000378, cost: 0.0097, recon: 0.0097, train_time_taken: 61.7462
step: 9920, lr: 0.000377, cost: 0.0132, recon: 0.0132, train_time_taken: 63.3879
step: 9940, lr: 0.000376, cost: 0.0383, recon: 0.0383, train_time_taken: 60.5792
step: 9960, lr: 0.000376, cost: 0.0664, recon: 0.0664, train_time_taken: 61.1779
step: 9980, lr: 0.000375, cost: 0.0086, recon: 0.0086, train_time_taken: 61.2220
