step: 20, lr: 0.000998, cost: 1.0722, recon: 1.0722, train_time_taken: 64.5813
step: 6100, lr: 0.000548, cost: 0.0711, recon: 0.0711, train_time_taken: 59.8048
step: 6120, lr: 0.000547, cost: 0.0525, recon: 0.0525, train_time_taken: 57.2244
step: 6140, lr: 0.000546, cost: 0.0503, recon: 0.0503, train_time_taken: 57.8633
step: 6160, lr: 0.000545, cost: 0.0471, recon: 0.0471, train_time_taken: 60.3783
step: 6180, lr: 0.000544, cost: 0.0146, recon: 0.0146, train_time_taken: 57.0965
step: 6200, lr: 0.000543, cost: 0.0499, recon: 0.0499, train_time_taken: 58.8912
step: 6220, lr: 0.000541, cost: 0.0595, recon: 0.0595, train_time_taken: 60.5568
step: 6240, lr: 0.000540, cost: 0.0922, recon: 0.0922, train_time_taken: 54.9087
step: 6260, lr: 0.000539, cost: 0.0584, recon: 0.0584, train_time_taken: 56.2308
step: 6280, lr: 0.000538, cost: 0.0242, recon: 0.0242, train_time_taken: 62.7784
step: 6300, lr: 0.000537, cost: 0.0630, recon: 0.0630, train_time_taken: 60.5425
step: 6320, lr: 0.000536, cost: 0.0302, recon: 0.0302, train_time_taken: 58.2539
step: 6340, lr: 0.000535, cost: 0.0670, recon: 0.0670, train_time_taken: 60.4692
step: 6360, lr: 0.000534, cost: 0.0471, recon: 0.0471, train_time_taken: 54.5950
step: 6380, lr: 0.000533, cost: 0.0574, recon: 0.0574, train_time_taken: 59.1305
step: 6400, lr: 0.000532, cost: 0.0475, recon: 0.0475, train_time_taken: 58.7436
step: 6420, lr: 0.000531, cost: 0.0027, recon: 0.0027, train_time_taken: 56.5694
step: 6440, lr: 0.000530, cost: 0.0451, recon: 0.0451, train_time_taken: 56.0769
step: 6460, lr: 0.000529, cost: 0.0464, recon: 0.0464, train_time_taken: 59.5728
step: 6480, lr: 0.000528, cost: 0.0660, recon: 0.0660, train_time_taken: 61.0924
step: 6500, lr: 0.000527, cost: 0.0485, recon: 0.0485, train_time_taken: 58.0617
step: 6520, lr: 0.000526, cost: 0.0805, recon: 0.0805, train_time_taken: 60.9584
step: 6540, lr: 0.000525, cost: 0.0457, recon: 0.0457, train_time_taken: 57.2203
step: 6560, lr: 0.000524, cost: 0.0324, recon: 0.0324, train_time_taken: 58.4486
step: 6580, lr: 0.000523, cost: 0.0237, recon: 0.0237, train_time_taken: 61.7779
step: 6600, lr: 0.000522, cost: 0.0274, recon: 0.0274, train_time_taken: 58.1284
step: 6620, lr: 0.000521, cost: 0.0409, recon: 0.0409, train_time_taken: 57.2407
step: 6640, lr: 0.000520, cost: -0.0133, recon: -0.0133, train_time_taken: 58.2819
step: 6660, lr: 0.000519, cost: 0.0478, recon: 0.0478, train_time_taken: 58.6969
step: 6680, lr: 0.000518, cost: 0.0692, recon: 0.0692, train_time_taken: 56.3210
step: 6700, lr: 0.000517, cost: 0.0340, recon: 0.0340, train_time_taken: 57.4105
step: 6720, lr: 0.000516, cost: 0.0456, recon: 0.0456, train_time_taken: 57.9519
step: 6740, lr: 0.000515, cost: 0.0569, recon: 0.0569, train_time_taken: 55.5017
step: 6760, lr: 0.000514, cost: 0.0206, recon: 0.0206, train_time_taken: 57.3505
step: 6780, lr: 0.000513, cost: 0.0366, recon: 0.0366, train_time_taken: 59.0863
step: 6800, lr: 0.000512, cost: 0.0384, recon: 0.0384, train_time_taken: 58.9729
step: 6820, lr: 0.000511, cost: 0.0504, recon: 0.0504, train_time_taken: 56.5836
step: 6840, lr: 0.000510, cost: 0.0545, recon: 0.0545, train_time_taken: 58.2874
step: 6860, lr: 0.000509, cost: 0.0353, recon: 0.0353, train_time_taken: 55.0186
step: 6880, lr: 0.000508, cost: 0.1175, recon: 0.1175, train_time_taken: 57.3656
step: 6900, lr: 0.000507, cost: 0.0451, recon: 0.0451, train_time_taken: 56.5528
step: 6920, lr: 0.000506, cost: 0.0166, recon: 0.0166, train_time_taken: 56.1580
step: 6940, lr: 0.000505, cost: 0.0164, recon: 0.0164, train_time_taken: 57.1949
step: 6960, lr: 0.000504, cost: 0.0426, recon: 0.0426, train_time_taken: 56.2180
step: 6980, lr: 0.000503, cost: 0.0637, recon: 0.0637, train_time_taken: 55.8785
step: 7000, lr: 0.000502, cost: 0.0655, recon: 0.0655, train_time_taken: 54.4427
step: 7020, lr: 0.000501, cost: 0.0528, recon: 0.0528, train_time_taken: 57.1479
step: 7040, lr: 0.000500, cost: 0.0225, recon: 0.0225, train_time_taken: 55.9205
step: 7060, lr: 0.000499, cost: 0.0310, recon: 0.0310, train_time_taken: 56.5316
step: 7080, lr: 0.000498, cost: 0.0399, recon: 0.0399, train_time_taken: 57.0579
step: 7100, lr: 0.000497, cost: 0.0917, recon: 0.0917, train_time_taken: 56.8817
step: 7120, lr: 0.000496, cost: 0.0566, recon: 0.0566, train_time_taken: 55.3616
step: 7140, lr: 0.000495, cost: 0.0452, recon: 0.0452, train_time_taken: 57.5055
step: 7160, lr: 0.000494, cost: 0.0442, recon: 0.0442, train_time_taken: 56.9975
step: 7180, lr: 0.000493, cost: 0.0885, recon: 0.0885, train_time_taken: 56.0154
step: 7200, lr: 0.000492, cost: 0.0534, recon: 0.0534, train_time_taken: 56.7495
step: 7220, lr: 0.000491, cost: 0.0278, recon: 0.0278, train_time_taken: 56.0704
step: 7240, lr: 0.000490, cost: 0.0783, recon: 0.0783, train_time_taken: 55.7853
step: 7260, lr: 0.000489, cost: 0.0258, recon: 0.0258, train_time_taken: 55.3875
step: 7280, lr: 0.000488, cost: 0.0394, recon: 0.0394, train_time_taken: 53.8855
step: 7300, lr: 0.000487, cost: 0.0413, recon: 0.0413, train_time_taken: 55.2693
step: 7320, lr: 0.000486, cost: 0.0306, recon: 0.0306, train_time_taken: 55.5741
step: 7340, lr: 0.000485, cost: 0.0632, recon: 0.0632, train_time_taken: 55.6053
step: 7360, lr: 0.000484, cost: 0.0372, recon: 0.0372, train_time_taken: 56.1953
step: 7380, lr: 0.000483, cost: 0.0707, recon: 0.0707, train_time_taken: 55.6178
step: 7400, lr: 0.000482, cost: 0.0400, recon: 0.0400, train_time_taken: 57.0530
step: 7420, lr: 0.000481, cost: 0.0488, recon: 0.0488, train_time_taken: 56.6621
step: 7440, lr: 0.000480, cost: 0.0115, recon: 0.0115, train_time_taken: 52.8757
step: 7460, lr: 0.000479, cost: 0.0523, recon: 0.0523, train_time_taken: 55.2905
step: 7480, lr: 0.000479, cost: 0.0489, recon: 0.0489, train_time_taken: 53.3784
step: 7500, lr: 0.000478, cost: 0.0600, recon: 0.0600, train_time_taken: 56.4927
step: 7520, lr: 0.000477, cost: 0.0202, recon: 0.0202, train_time_taken: 52.5541
step: 7540, lr: 0.000476, cost: 0.0014, recon: 0.0014, train_time_taken: 55.3291
step: 7560, lr: 0.000475, cost: 0.0307, recon: 0.0307, train_time_taken: 52.6805
step: 7580, lr: 0.000474, cost: 0.0582, recon: 0.0582, train_time_taken: 58.6505
step: 7600, lr: 0.000473, cost: -0.0382, recon: -0.0382, train_time_taken: 54.5226
step: 7620, lr: 0.000472, cost: 0.0246, recon: 0.0246, train_time_taken: 52.8112
step: 7640, lr: 0.000471, cost: 0.0668, recon: 0.0668, train_time_taken: 52.9404
step: 7660, lr: 0.000470, cost: 0.0445, recon: 0.0445, train_time_taken: 55.5273
step: 7680, lr: 0.000469, cost: 0.0588, recon: 0.0588, train_time_taken: 53.9559
step: 7700, lr: 0.000468, cost: 0.0256, recon: 0.0256, train_time_taken: 55.2097
step: 7720, lr: 0.000467, cost: 0.0184, recon: 0.0184, train_time_taken: 56.7602
step: 7740, lr: 0.000467, cost: 0.0322, recon: 0.0322, train_time_taken: 54.1798
step: 7760, lr: 0.000466, cost: 0.0337, recon: 0.0337, train_time_taken: 52.5044
step: 7780, lr: 0.000465, cost: 0.0117, recon: 0.0117, train_time_taken: 53.3047
step: 7800, lr: 0.000464, cost: 0.0268, recon: 0.0268, train_time_taken: 52.6494
step: 7820, lr: 0.000463, cost: 0.0666, recon: 0.0666, train_time_taken: 56.0108
step: 7840, lr: 0.000462, cost: 0.0077, recon: 0.0077, train_time_taken: 56.5121
step: 7860, lr: 0.000461, cost: 0.0305, recon: 0.0305, train_time_taken: 58.3322
step: 7880, lr: 0.000460, cost: 0.0775, recon: 0.0775, train_time_taken: 57.2338
step: 7900, lr: 0.000459, cost: 0.0559, recon: 0.0559, train_time_taken: 54.2752
step: 7920, lr: 0.000458, cost: 0.0470, recon: 0.0470, train_time_taken: 53.4062
step: 7940, lr: 0.000457, cost: 0.0458, recon: 0.0458, train_time_taken: 55.0117
step: 7960, lr: 0.000457, cost: 0.0403, recon: 0.0403, train_time_taken: 55.1989
step: 7980, lr: 0.000456, cost: 0.0661, recon: 0.0661, train_time_taken: 57.9610
step: 8000, lr: 0.000455, cost: 0.0143, recon: 0.0143, train_time_taken: 57.7175
step: 8020, lr: 0.000454, cost: 0.0569, recon: 0.0569, train_time_taken: 54.9645
step: 8040, lr: 0.000453, cost: 0.0039, recon: 0.0039, train_time_taken: 51.7713
step: 8060, lr: 0.000452, cost: 0.0068, recon: 0.0068, train_time_taken: 54.2757
step: 8080, lr: 0.000451, cost: 0.0559, recon: 0.0559, train_time_taken: 55.1855
step: 8100, lr: 0.000450, cost: 0.0500, recon: 0.0500, train_time_taken: 52.8726
step: 8120, lr: 0.000450, cost: 0.0545, recon: 0.0545, train_time_taken: 58.1516
step: 8140, lr: 0.000449, cost: 0.0470, recon: 0.0470, train_time_taken: 55.0680
step: 8160, lr: 0.000448, cost: 0.0708, recon: 0.0708, train_time_taken: 56.4528
step: 8180, lr: 0.000447, cost: 0.0360, recon: 0.0360, train_time_taken: 55.9644
step: 8200, lr: 0.000446, cost: 0.0396, recon: 0.0396, train_time_taken: 54.8670
step: 8220, lr: 0.000445, cost: 0.0249, recon: 0.0249, train_time_taken: 56.1384
step: 8240, lr: 0.000444, cost: 0.0247, recon: 0.0247, train_time_taken: 56.4647
step: 8260, lr: 0.000443, cost: 0.0188, recon: 0.0188, train_time_taken: 59.5623
step: 8280, lr: 0.000443, cost: 0.0366, recon: 0.0366, train_time_taken: 52.1013
step: 8300, lr: 0.000442, cost: 0.0658, recon: 0.0658, train_time_taken: 51.7031
step: 8320, lr: 0.000441, cost: 0.0432, recon: 0.0432, train_time_taken: 55.6035
step: 8340, lr: 0.000440, cost: -0.0267, recon: -0.0267, train_time_taken: 53.1467
step: 8360, lr: 0.000439, cost: 0.0337, recon: 0.0337, train_time_taken: 50.8073
step: 8380, lr: 0.000438, cost: 0.0395, recon: 0.0395, train_time_taken: 56.1299
step: 8400, lr: 0.000437, cost: 0.0456, recon: 0.0456, train_time_taken: 49.0275
step: 8420, lr: 0.000437, cost: 0.0684, recon: 0.0684, train_time_taken: 50.9813
step: 8440, lr: 0.000436, cost: 0.0005, recon: 0.0005, train_time_taken: 50.7777
step: 8460, lr: 0.000435, cost: -0.0024, recon: -0.0024, train_time_taken: 52.6712
step: 8480, lr: 0.000434, cost: 0.0122, recon: 0.0122, train_time_taken: 49.0375
step: 8500, lr: 0.000433, cost: 0.0872, recon: 0.0872, train_time_taken: 50.2878
step: 8520, lr: 0.000432, cost: -0.0081, recon: -0.0081, train_time_taken: 50.1932
step: 8540, lr: 0.000431, cost: 0.0014, recon: 0.0014, train_time_taken: 50.7547
step: 8560, lr: 0.000431, cost: 0.0231, recon: 0.0231, train_time_taken: 51.4845
step: 8580, lr: 0.000430, cost: 0.0363, recon: 0.0363, train_time_taken: 51.1796
step: 8600, lr: 0.000429, cost: 0.0158, recon: 0.0158, train_time_taken: 51.3537
step: 8620, lr: 0.000428, cost: 0.0012, recon: 0.0012, train_time_taken: 51.1590
step: 8640, lr: 0.000427, cost: 0.0201, recon: 0.0201, train_time_taken: 49.3159
step: 8660, lr: 0.000426, cost: 0.0601, recon: 0.0601, train_time_taken: 49.4076
step: 8680, lr: 0.000426, cost: 0.0202, recon: 0.0202, train_time_taken: 52.0959
step: 8700, lr: 0.000425, cost: -0.0055, recon: -0.0055, train_time_taken: 54.1606
step: 8720, lr: 0.000424, cost: -0.0043, recon: -0.0043, train_time_taken: 48.6878
step: 8740, lr: 0.000423, cost: 0.0719, recon: 0.0719, train_time_taken: 54.8013
step: 8760, lr: 0.000422, cost: 0.0180, recon: 0.0180, train_time_taken: 57.9334
step: 8780, lr: 0.000421, cost: 0.0405, recon: 0.0405, train_time_taken: 54.8180
step: 8800, lr: 0.000421, cost: 0.0284, recon: 0.0284, train_time_taken: 55.0902
step: 8820, lr: 0.000420, cost: 0.0464, recon: 0.0464, train_time_taken: 55.3248
step: 8840, lr: 0.000419, cost: 0.0307, recon: 0.0307, train_time_taken: 53.2399
step: 8860, lr: 0.000418, cost: 0.0822, recon: 0.0822, train_time_taken: 51.0724
step: 8880, lr: 0.000417, cost: 0.0661, recon: 0.0661, train_time_taken: 51.7836
step: 8900, lr: 0.000417, cost: 0.0038, recon: 0.0038, train_time_taken: 54.0197
step: 8920, lr: 0.000416, cost: 0.0359, recon: 0.0359, train_time_taken: 51.2237
step: 8940, lr: 0.000415, cost: 0.0297, recon: 0.0297, train_time_taken: 50.2682
step: 8960, lr: 0.000414, cost: 0.0065, recon: 0.0065, train_time_taken: 53.5765
step: 8980, lr: 0.000413, cost: -0.0408, recon: -0.0408, train_time_taken: 54.0202
step: 9000, lr: 0.000412, cost: 0.0306, recon: 0.0306, train_time_taken: 57.6263
step: 9020, lr: 0.000412, cost: -0.0066, recon: -0.0066, train_time_taken: 53.5140
step: 9040, lr: 0.000411, cost: 0.0006, recon: 0.0006, train_time_taken: 50.9611
step: 9060, lr: 0.000410, cost: 0.0603, recon: 0.0603, train_time_taken: 50.4744
step: 9080, lr: 0.000409, cost: 0.0387, recon: 0.0387, train_time_taken: 55.7926
step: 9100, lr: 0.000408, cost: 0.0484, recon: 0.0484, train_time_taken: 54.5970
step: 9120, lr: 0.000408, cost: 0.0699, recon: 0.0699, train_time_taken: 53.6456
step: 9140, lr: 0.000407, cost: -0.0240, recon: -0.0240, train_time_taken: 51.7126
step: 9160, lr: 0.000406, cost: 0.0343, recon: 0.0343, train_time_taken: 57.4146
step: 9180, lr: 0.000405, cost: 0.0755, recon: 0.0755, train_time_taken: 51.4171
step: 9200, lr: 0.000405, cost: 0.0382, recon: 0.0382, train_time_taken: 57.0380
step: 9220, lr: 0.000404, cost: 0.0362, recon: 0.0362, train_time_taken: 52.3398
step: 9240, lr: 0.000403, cost: 0.0216, recon: 0.0216, train_time_taken: 55.4553
step: 9260, lr: 0.000402, cost: 0.0208, recon: 0.0208, train_time_taken: 52.3006
step: 9280, lr: 0.000401, cost: -0.0565, recon: -0.0565, train_time_taken: 51.4990
step: 9300, lr: 0.000401, cost: -0.0297, recon: -0.0297, train_time_taken: 52.9783
step: 9320, lr: 0.000400, cost: 0.0351, recon: 0.0351, train_time_taken: 54.9884
step: 9340, lr: 0.000399, cost: 0.0850, recon: 0.0850, train_time_taken: 57.0952
step: 9360, lr: 0.000398, cost: 0.0104, recon: 0.0104, train_time_taken: 50.4407
step: 9380, lr: 0.000397, cost: 0.0590, recon: 0.0590, train_time_taken: 55.8722
step: 9400, lr: 0.000397, cost: 0.0102, recon: 0.0102, train_time_taken: 57.5715
step: 9420, lr: 0.000396, cost: 0.0268, recon: 0.0268, train_time_taken: 55.9610
step: 9440, lr: 0.000395, cost: 0.0327, recon: 0.0327, train_time_taken: 54.1244
step: 9460, lr: 0.000394, cost: 0.0314, recon: 0.0314, train_time_taken: 53.7311
step: 9480, lr: 0.000394, cost: 0.0284, recon: 0.0284, train_time_taken: 55.4748
step: 9500, lr: 0.000393, cost: 0.0782, recon: 0.0782, train_time_taken: 56.3280
step: 9520, lr: 0.000392, cost: 0.0537, recon: 0.0537, train_time_taken: 56.2843
step: 9540, lr: 0.000391, cost: 0.0231, recon: 0.0231, train_time_taken: 54.9523
step: 9560, lr: 0.000391, cost: 0.0479, recon: 0.0479, train_time_taken: 57.9170
step: 9580, lr: 0.000390, cost: 0.0267, recon: 0.0267, train_time_taken: 57.1920
step: 9600, lr: 0.000389, cost: 0.0526, recon: 0.0526, train_time_taken: 55.6647
step: 9620, lr: 0.000388, cost: -0.0047, recon: -0.0047, train_time_taken: 51.2113
step: 9640, lr: 0.000388, cost: -0.0152, recon: -0.0152, train_time_taken: 57.9553
step: 9660, lr: 0.000387, cost: -0.0086, recon: -0.0086, train_time_taken: 50.0536
step: 9680, lr: 0.000386, cost: 0.0126, recon: 0.0126, train_time_taken: 47.9908
step: 9700, lr: 0.000385, cost: 0.0438, recon: 0.0438, train_time_taken: 54.7069
step: 9720, lr: 0.000385, cost: -0.0017, recon: -0.0017, train_time_taken: 50.7291
step: 9740, lr: 0.000384, cost: 0.0363, recon: 0.0363, train_time_taken: 54.6433
step: 9760, lr: 0.000383, cost: -0.0477, recon: -0.0477, train_time_taken: 54.9399
step: 9780, lr: 0.000382, cost: 0.0372, recon: 0.0372, train_time_taken: 53.5659
step: 9800, lr: 0.000382, cost: 0.0207, recon: 0.0207, train_time_taken: 55.4364
step: 9820, lr: 0.000381, cost: 0.0763, recon: 0.0763, train_time_taken: 54.3555
step: 9840, lr: 0.000380, cost: 0.0284, recon: 0.0284, train_time_taken: 53.0848
step: 9860, lr: 0.000379, cost: 0.0012, recon: 0.0012, train_time_taken: 56.3697
step: 9880, lr: 0.000379, cost: 0.0181, recon: 0.0181, train_time_taken: 50.6723
step: 9900, lr: 0.000378, cost: 0.0220, recon: 0.0220, train_time_taken: 53.2117
step: 9920, lr: 0.000377, cost: -0.0103, recon: -0.0103, train_time_taken: 51.1554
step: 9940, lr: 0.000376, cost: 0.0407, recon: 0.0407, train_time_taken: 49.1361
step: 9960, lr: 0.000376, cost: -0.0157, recon: -0.0157, train_time_taken: 52.3218
step: 9980, lr: 0.000375, cost: 0.0642, recon: 0.0642, train_time_taken: 50.9194
